Datum,close_price,open_price,high_price,low_price,rsi,mfi,tv,sma,williams,regrs,cci,is_in_time,time
18.02.2020 14:34:48,1.080000,1.082000,1.082000,1.080000,18.9,7.231801,1.000000,1.093143,-100.000000,0.996923,NaN,1.0,14.0
20.02.2020 08:21:13,1.078000,1.080000,1.080000,1.078000,17.7,0.000000,1.000000,1.091000,-100.000000,1.000000,NaN,1.0,8.0
20.02.2020 15:35:11,1.082000,1.080000,1.082000,1.080000,27.9,7.086064,1.000000,1.089429,-84.615385,0.966038,NaN,1.0,15.0
21.02.2020 15:49:03,1.084000,1.082000,1.084000,1.082000,32.5,14.203228,1.000000,1.088143,-75.000000,0.881238,NaN,1.0,15.0
21.02.2020 16:40:20,1.086000,1.084000,1.086000,1.084000,36.7,21.346002,1.000000,1.087143,-63.636364,0.719674,NaN,1.0,16.0
24.02.2020 05:45:13,1.082000,1.084000,1.084000,1.082000,32.3,21.368458,1.000000,1.086000,-80.000000,0.640122,NaN,0.0,5.0
24.02.2020 16:55:21,1.086000,1.084000,1.086000,1.084000,40.1,28.525683,1.000000,1.085286,-55.555556,0.413325,NaN,1.0,16.0
25.02.2020 17:24:31,1.088000,1.086000,1.088000,1.086000,43.6,35.697358,1.000000,1.084857,-37.500000,0.128413,NaN,0.0,17.0
26.02.2020 13:11:39,1.090000,1.088000,1.090000,1.088000,46.9,42.877837,1.000000,1.084714,-14.285714,0.003077,NaN,1.0,13.0
26.02.2020 14:47:22,1.086000,1.088000,1.088000,1.086000,41.6,42.889133,1.000000,1.084429,-33.333333,0.105214,NaN,1.0,14.0
27.02.2020 01:05:53,1.090000,1.088000,1.090000,1.088000,47.9,50.061468,1.000000,1.084571,-0.000000,0.400323,NaN,0.0,1.0
27.02.2020 08:57:23,1.092000,1.090000,1.092000,1.090000,50.8,57.231269,1.000000,1.085000,-0.000000,0.672918,-8.060084,1.0,8.0
27.02.2020 09:31:45,1.094000,1.092000,1.094000,1.092000,53.5,64.392876,1.000000,1.085714,-0.000000,0.824762,12.295082,1.0,9.0
27.02.2020 13:41:31,1.096000,1.094000,1.096000,1.094000,56.2,71.540653,1.000000,1.086714,-0.000000,0.884778,33.835362,1.0,13.0
27.02.2020 15:44:22,1.098000,1.096000,1.098000,1.096000,58.7,78.669002,1.000000,1.088000,-0.000000,0.896081,55.436644,1.0,15.0
27.02.2020 16:32:47,1.100000,1.098000,1.100000,1.098000,61.1,85.772375,1.000000,1.089571,-0.000000,0.894569,77.426390,1.0,16.0
28.02.2020 09:17:48,1.102000,1.100000,1.102000,1.100000,63.4,85.791013,1.000000,1.091000,-0.000000,0.902246,100.579839,1.0,9.0
28.02.2020 10:11:14,1.104000,1.102000,1.104000,1.102000,65.6,85.809603,1.000000,1.092429,-0.000000,0.922995,124.658159,1.0,10.0
28.02.2020 12:53:24,1.100000,1.102000,1.102000,1.100000,58.1,78.631175,1.000000,1.093429,-18.181818,0.925114,100.885368,1.0,12.0
28.02.2020 14:14:33,1.098000,1.100000,1.100000,1.098000,54.7,78.549047,1.000000,1.094571,-30.000000,0.835095,83.174452,1.0,14.0
28.02.2020 15:38:57,1.096000,1.098000,1.098000,1.096000,51.5,71.411176,1.000000,1.095286,-44.444444,0.667484,64.634146,1.0,15.0
28.02.2020 17:09:35,1.100000,1.098000,1.100000,1.098000,57.0,71.433538,1.000000,1.096143,-22.222222,0.606295,95.736724,0.0,17.0
28.02.2020 20:33:25,1.102000,1.100000,1.102000,1.100000,59.4,71.455864,1.000000,1.097000,-11.111111,0.585918,115.794694,0.0,20.0
28.02.2020 21:27:59,1.104000,1.102000,1.104000,1.102000,61.8,78.556558,1.000000,1.098286,-0.000000,0.557159,131.052758,0.0,21.0
02.03.2020 00:02:24,1.106000,1.104000,1.106000,1.104000,64.0,78.578856,1.000000,1.099429,-0.000000,0.545613,140.410959,0.0,0.0
02.03.2020 09:07:54,1.108000,1.106000,1.108000,1.106000,66.2,78.601108,1.000000,1.100571,-0.000000,0.545613,144.220573,1.0,9.0
02.03.2020 12:34:42,1.110000,1.108000,1.110000,1.108000,68.2,78.623314,1.000000,1.101714,-0.000000,0.557159,146.307662,1.0,12.0
02.03.2020 13:00:53,1.112000,1.110000,1.112000,1.110000,70.1,78.645473,1.000000,1.102857,-0.000000,0.586711,148.231331,1.0,13.0
02.03.2020 14:36:29,1.114000,1.112000,1.114000,1.112000,72.0,78.667587,1.000000,1.104000,-0.000000,0.640122,150.358423,1.0,14.0
02.03.2020 14:40:13,1.116000,1.114000,1.116000,1.114000,73.7,78.689655,1.000000,1.105143,-0.000000,0.719674,153.176675,1.0,14.0
